"","M","trait","beta_EM","se_EM","p_EM","beta_MO","se_MO","p_MO"
"472","ebi-a-GCST90001863","CD3 on CD28+ CD45RA- CD8+ T cell",-0.0187053192063446,0.0284926916736935,0.511505467201917,0.0408781515694573,0.0407773208512733,0.316115337768575
"473","ebi-a-GCST90001864","CD3 on CD28+ CD45RA+ CD8+ T cell",-0.0197554767240503,0.0289592302723423,0.495123632732932,-0.000931310442561402,0.030150083765572,0.97535794330123
"474","ebi-a-GCST90001865","CD3 on CD28- CD8+ T cell",0.00826012733085018,0.0291026808438521,0.776542942688628,0.00965383272344843,0.0474552673273863,0.838798826739375
"475","ebi-a-GCST90001866","CD3 on CD39+ CD8+ T cell",-0.0035927111171111,0.0329705830180915,0.91322852996842,0.0195324157849447,0.0496997964284548,0.694313599591827
"476","ebi-a-GCST90001867","CD3 on CD4+ T cell",-0.0323972274986016,0.0296075462243789,0.273857638926579,-0.00704120520083676,0.0451561490687839,0.876088077917077
"477","ebi-a-GCST90001868","CD3 on CD4 regulatory T cell",-0.0171631491668967,0.0591564675855781,0.771715709422312,0.0258118950561391,0.0320216354240052,0.420198610159837
"478","ebi-a-GCST90001869","CD3 on resting CD4 regulatory T cell",-0.00978565712065844,0.0324663397846954,0.763102394744395,0.0306969683659713,0.027609084805994,0.266205649217631
"479","ebi-a-GCST90001870","CD34 on Hematopoietic Stem Cell",0.0182890331614263,0.0379315072032471,0.629692708208709,0.0262092153899537,0.0305611387402758,0.391113685826076
"480","ebi-a-GCST90001871","HVEM on T cell",0.00184285261060876,0.0538067231717207,0.972678205564912,-0.00238034098008248,0.0296506226710947,0.936014859819926
"481","ebi-a-GCST90001872","HVEM on naive CD8+ T cell",1.69013418672029e-05,0.0439763392869501,0.999693350569434,0.0269085653989935,0.0167245040968694,0.107631530794968
"482","ebi-a-GCST90001873","HVEM on Effector Memory CD8+ T cell",0.00274653008145393,0.0599280836029746,0.963445401450251,0.0622240949019988,0.0600019135894121,0.299719464816209
"483","ebi-a-GCST90001874","HVEM on Terminally Differentiated CD8+ T cell",0.00289865183169281,0.0543241785827092,0.957446341433896,-0.0241246104157578,0.0244775198262041,0.324338124667229
"484","ebi-a-GCST90001875","HVEM on CD4+ T cell",0.0389839377176401,0.0520802196871635,0.454136706139915,0.0119153563333723,0.0362351018370521,0.742280685828956
"485","ebi-a-GCST90001876","HVEM on Central Memory CD4+ T cell",0.030168772106257,0.0491593534393899,0.53941793235216,0.0217274655759189,0.0161423378123987,0.178304936390728
"486","ebi-a-GCST90001877","HVEM on naive CD4+ T cell",0.0249936538789107,0.050928364002934,0.623595510285837,0.0207623349241047,0.0197257784300664,0.292548054126552
"487","ebi-a-GCST90001878","HVEM on Effector Memory CD4+ T cell",0.028845491220288,0.0503808423138399,0.56695022949314,0.0292642842857192,0.0183608381357152,0.11097131422275
"488","ebi-a-GCST90001879","HVEM on Terminally Differentiated CD4+ T cell",-0.00841042655586932,0.0534960071582783,0.87507464405633,0.018955252092901,0.0426180608861932,0.6564856856372
"489","ebi-a-GCST90001880","HVEM on CD45RA- CD4+ T cell",0.0308586255267783,0.0520314042551452,0.553129668612767,0.0190905488853677,0.016603391552719,0.250227017536086
"490","ebi-a-GCST90001881","HVEM on CD8+ T cell",0.0131312085044568,0.0553019028792932,0.812310907022053,-0.0563365197715474,0.040960089635233,0.169007374526802
"491","ebi-a-GCST90001882","HVEM on Central Memory CD8+ T cell",0.0406842774116664,0.0518571053467978,0.432719882479931,0.031411610032682,0.0198746617062452,0.113995778047553
"492","ebi-a-GCST90001883","CD16-CD56 on Natural Killer T",0.0139756570925151,0.0285223705350021,0.62414145258318,0.0130479114210944,0.0336591325140328,0.698276189988847
"493","ebi-a-GCST90001884","CD16-CD56 on Natural Killer",-0.000711929284640666,0.030477896789531,0.9813640115746,0.0146896685101337,0.0245775068199991,0.550048470233811
"494","ebi-a-GCST90001885","CD16-CD56 on HLA DR+ Natural Killer",0.000365016828960126,0.0348657570144687,0.991646933923994,0.00598475759435799,0.0316568951336317,0.85005309494453
"495","ebi-a-GCST90001886","CD28 on CD39+ activated CD4 regulatory T cell",-0.00732709568282892,0.0278487373881751,0.792470933510004,-0.000487860757417502,0.0330723755090124,0.988230586901345
"496","ebi-a-GCST90001887","CD28 on secreting CD4 regulatory T cell",0.0236073111626289,0.028767496429564,0.411860211910344,0.0230310852462424,0.0297274762887958,0.438492906855649
"497","ebi-a-GCST90001888","CD28 on CD39+ secreting CD4 regulatory T cell",0.00627817494510423,0.0284364221672375,0.825264239249782,-0.0150884213950329,0.0393133106979711,0.701127201865601
"498","ebi-a-GCST90001889","CD28 on activated & secreting CD4 regulatory T cell",0.00904141098244892,0.0281224862231713,0.747830659207168,0.0422012514634039,0.0481836174904692,0.381115758362711
"499","ebi-a-GCST90001890","CD28 on CD45RA+ CD4+ T cell",0.00504559893845137,0.0293348668863151,0.86343747984734,0.0532958840214942,0.0413620833660038,0.197564907434122
"500","ebi-a-GCST90001891","CD28 on CD45RA- CD4 not regulatory T cell",0.0326866910121749,0.0289320947093767,0.258572010707175,0.00716333775083744,0.0621327715103737,0.908214619849602
"501","ebi-a-GCST90001892","CD28 on CD39+ CD4+ T cell",0.0132359910948894,0.0289492168496918,0.647517140668772,-0.0126779316113074,0.0256865324389831,0.621614572798815
"502","ebi-a-GCST90001893","CD28 on CD28+ CD45RA- CD8+ T cell",0.0215448263111986,0.0335448358271091,0.520698187404658,0.00722632739584074,0.0621789483897028,0.907479588300532
"503","ebi-a-GCST90001894","CD28 on CD28+ CD4+ T cell",0.0435648050714177,0.0289883590241152,0.132880845780844,0.0531504429159935,0.0310473477764584,0.0869122001054433
"504","ebi-a-GCST90001895","CD28 on CD28+ CD4-CD8- T cell",0.195984753624325,0.114498040730594,0.086954452923879,NA,NA,NA
"505","ebi-a-GCST90001896","CD28 on CD28+ CD45RA+ CD8+ T cell",0.0187756321440327,0.0294953160790331,0.52440941627471,0.0375427021138582,0.0347699754555648,0.280255813592999
"506","ebi-a-GCST90001897","CD28 on CD39+ CD8+ T cell",0.0396963727251966,0.0286594299532044,0.16601979787616,0.0203785858784759,0.0269618186140364,0.449750359810917
"507","ebi-a-GCST90001898","CD28 on CD4+ T cell",0.0407967614665736,0.0290066292621367,0.15958657511848,0.0468362989984999,0.0312404958485364,0.133817208972488
"508","ebi-a-GCST90001899","CD28 on CD4 regulatory T cell",0.00907689076380328,0.0273974050958788,0.740414294981735,0.016155524131263,0.0332079864759419,0.626616148113583
"509","ebi-a-GCST90001900","CD28 on resting CD4 regulatory T cell",0.107769031876972,0.0488950367706663,0.0275180580207607,0.0533346834736912,0.0546683762792355,0.329260769653241
"510","ebi-a-GCST90001901","CD28 on CD39+ resting CD4 regulatory T cell",0.0523342068777296,0.0320640072686327,0.10264173367146,0.0317617768249064,0.0249379076002836,0.202793017208743
"511","ebi-a-GCST90001902","CD28 on activated CD4 regulatory T cell",0.00111827091931946,0.0276918405507308,0.967788033052953,0.0637327296906354,0.0492684101081617,0.195809834772023
"512","ebi-a-GCST90001903","CD86 on myeloid Dendritic Cell",-0.0139261752623978,0.0325062180124705,0.668348471228023,-0.0200937833859541,0.0436409199805411,0.645204405362737
"513","ebi-a-GCST90001904","CD86 on CD62L+ myeloid Dendritic Cell",-0.0375416863213795,0.0292367799319748,0.199122079185653,0.0652412938851779,0.03938584270891,0.0976275642844224
"514","ebi-a-GCST90001905","CD86 on monocyte",-0.0379244002504384,0.0292635074942177,0.194988499890798,0.0482612811171268,0.0527170199941396,0.359940656306808
"515","ebi-a-GCST90001906","CD86 on granulocyte",-0.000497702334633067,0.032271194332337,0.987695117110738,0.0735431516312199,0.0514003960826794,0.152490527504441
"516","ebi-a-GCST90001907","CCR7 on naive CD4+ T cell",-0.0698232856257102,0.0292003136263405,0.0167941920760253,-0.0121003835643569,0.0216513121485183,0.576246827824664
"517","ebi-a-GCST90001908","CCR7 on naive CD8+ T cell",-0.0856050987387242,0.034896342840025,0.014162102923443,0.0014277447316679,0.0461488855997067,0.975319148815167
"518","ebi-a-GCST90001909","CD45 on CD14+ monocyte",-0.0211075665139894,0.0283614517262362,0.456734711960203,-0.0527322105580393,0.0558457577154263,0.345043247144988
"519","ebi-a-GCST90001910","CD45 on B cell",-0.0295156229940039,0.0356357792577714,0.407524343711126,-0.000963028085483314,0.0306135370528952,0.974904613970686
"520","ebi-a-GCST90001911","CD45 on Natural Killer",0.0311872573919495,0.0286287419892949,0.275991298363701,0.0447886176064224,0.0357506297661323,0.210276173658558
"521","ebi-a-GCST90001912","CD45 on HLA DR+ Natural Killer",0.00215999471799541,0.0286510973238942,0.939904735015199,0.00573221913371887,0.0987361524710072,0.953704078096811
"522","ebi-a-GCST90001913","CD45 on granulocyte",0.0293639814161378,0.0306579280008583,0.338166613661912,0.105862588215022,0.0593207320001989,0.0743294779914267
"523","ebi-a-GCST90001914","CD45 on lymphocyte",0.0386374834763968,0.0279773569658825,0.16727067975829,0.0589279172246024,0.0374929815527105,0.1160189161476
"524","ebi-a-GCST90001915","CD45 on T cell",0.0349086328742382,0.0275898819031479,0.205774777694357,0.0413852683235892,0.0395340444305224,0.295179804681258
"525","ebi-a-GCST90001916","CD45 on CD4+ T cell",0.0340483848483505,0.0278047346635169,0.220743501171269,0.0252543773651727,0.0599214236920695,0.673420503851923
"526","ebi-a-GCST90001917","CD45 on CD8+ T cell",0.0273936318143419,0.026012196047835,0.292291848049242,0.0248007045466482,0.0226361183363554,0.273242773501569
"527","ebi-a-GCST90001918","CD45 on HLA DR+ T cell",0.012982324358902,0.028557163144583,0.649391038059343,0.0245238698426246,0.033361328281087,0.462279371534568
"528","ebi-a-GCST90001919","CD45 on Natural Killer T",0.0382350826386197,0.0286028527256022,0.181301752017926,-0.00682484188589986,0.0439456261902683,0.876583270414633
"529","ebi-a-GCST90001920","CD45 on HLA DR+ CD4+ T cell",-0.00507678897472882,0.0322738944225852,0.87500584700689,0.00425428364260183,0.0316295271696064,0.893004405267942
"530","ebi-a-GCST90001921","CD45 on HLA DR+ CD8+ T cell",0.014182209850021,0.028604724960386,0.620035840260779,0.0254160392983082,0.0328441196671632,0.439026391971307
"531","ebi-a-GCST90001922","CD127 on T cell",-0.0168842335239649,0.0315419930614036,0.592446708583307,-0.0626927391085916,0.0632271837999943,0.321418440897194
"532","ebi-a-GCST90001923","CD127 on CD45RA- CD4 not regulatory T cell",0.0249991786434151,0.0293639597133961,0.394571713563471,0.00433928472315471,0.0648182669836152,0.946625171180578
"533","ebi-a-GCST90001924","CD127 on CD28+ CD4+ T cell",0.0216913199379494,0.0306482740595811,0.479100440848414,0.011482167928076,0.0305176063702798,0.706733031463585
"534","ebi-a-GCST90001925","CD127 on CD28+ CD4-CD8- T cell",-0.0285228164778792,0.0280630846738901,0.309447473938763,-0.0164540584940354,0.0846853434572687,0.845943793883886
"535","ebi-a-GCST90001926","CD127 on granulocyte",-0.0139278780765204,0.0295346626756696,0.637228494054727,0.037930539346586,0.0399926534490362,0.342906686157881
"536","ebi-a-GCST90001927","CD127 on CD8+ T cell",-0.0162499133045727,0.0278880200960247,0.560105799783571,-0.0024293787812391,0.0348744204872576,0.944463671536047
"537","ebi-a-GCST90001928","CD127 on CD28+ CD45RA- CD8+ T cell",-0.00712080253587954,0.0327145700650378,0.827690477737098,-0.0551084971744357,0.0402655437964842,0.171116002500139
"538","ebi-a-GCST90001929","CD127 on CD28+ CD45RA+ CD8+ T cell",-0.0368240114470368,0.029763076242674,0.2159987063457,-0.0297432268764361,0.0621476271395026,0.632230402440293
"539","ebi-a-GCST90001930","CD127 on CD28- CD8+ T cell",0.00644914417796722,0.0295656373047087,0.827328041919758,0.0852889628366847,0.0465185230031949,0.0667370294423559
"540","ebi-a-GCST90001931","CD127 on CD4+ T cell",0.0235862235711407,0.0539282344156319,0.661847989448382,0.148470869951177,0.0993281815010681,0.134979514128408
"541","ebi-a-GCST90001932","CD127 on CD45RA+ CD4+ T cell",0.00229625329151878,0.0289585625021718,0.936798420521172,-0.0257822429529017,0.045553180710857,0.571406574535708
"542","ebi-a-GCST90001933","CD25 on CD45RA- CD4 not regulatory T cell",-0.0032028320839375,0.032070296912298,0.920448238534893,-0.0113005594384717,0.039556145798196,0.775120131648483
"543","ebi-a-GCST90001934","CD25 on CD45RA+ CD4 not regulatory T cell",-0.010868715589744,0.025790710707689,0.673448579159123,0.0351739125801227,0.0412681112693852,0.39403279774928
"544","ebi-a-GCST90001935","CD25 on CD39+ CD4 regulatory T cell",0.0154261212846834,0.0319907341613503,0.629659674314834,0.0107740143826259,0.0905326594626328,0.905269860947476
"545","ebi-a-GCST90001936","CD25 on CD4 regulatory T cell",0.0380610104959767,0.0271012262598904,0.160199240085708,0.00428503180543074,0.0497281021152968,0.93133189801124
"546","ebi-a-GCST90001937","CD25 on resting CD4 regulatory T cell",0.0289576838511525,0.0286601663655345,0.312312849078773,-0.0108392849058244,0.0991318303797016,0.912931136618089
"547","ebi-a-GCST90001938","CD25 on CD39+ resting CD4 regulatory T cell",0.0295546150470855,0.028473904597338,0.299291277212942,0.0281134398113945,0.0630091733579117,0.655467150209818
"548","ebi-a-GCST90001939","CD25 on activated CD4 regulatory T cell",0.0138993340009804,0.0306603884574734,0.650309722261585,0.144102610152153,0.0826474920373626,0.0812321506065349
"549","ebi-a-GCST90001940","CD25 on CD39+ activated CD4 regulatory T cell",0.0201862251846353,0.0303560849911595,0.506062531218671,-0.0310237936309602,0.064910433419804,0.632687415902774
"550","ebi-a-GCST90001941","CD25 on secreting CD4 regulatory T cell",0.0242639068292798,0.0298822967003258,0.416801580066126,0.0251063447834431,0.0381777120057652,0.510783723410315
"551","ebi-a-GCST90001942","CD25 on CD39+ secreting CD4 regulatory T cell",0.0253278979191093,0.0303908517889994,0.404616168695611,0.00983057376322387,0.0289126738086169,0.733849634252605
"552","ebi-a-GCST90001943","CD25 on activated & secreting CD4 regulatory T cell",0.0325246113846945,0.0284232183011442,0.252500371036401,0.00494671071551348,0.0337258757737526,0.883389303878641
"553","ebi-a-GCST90001944","CD123 on plasmacytoid Dendritic Cell",0.0128740871079248,0.0332932487787394,0.698987482915598,0.0377397897124607,0.0433367339443418,0.383836123989388
"554","ebi-a-GCST90001945","CD123 on CD62L+ plasmacytoid Dendritic Cell",0.0124000242185926,0.0334055714677998,0.710491335648387,0.0378561681784003,0.0433201662217953,0.382189374257498
"555","ebi-a-GCST90001946","CD33 on CD14+ monocyte",0.0036385427478243,0.040962593346337,0.92922020538318,0.012688239631806,0.020502225689578,0.536001128521141
"556","ebi-a-GCST90001947","CD33 on CD33+ HLA DR+ CD14dim",-0.0112487756048378,0.0446974979453298,0.801300361960353,0.0125388329971972,0.0204367510843253,0.539517119403907
"557","ebi-a-GCST90001948","CD33 on CD33dim HLA DR+ CD11b+",-0.00640871617529595,0.042596679938263,0.880408749872518,0.0225304951070405,0.0191474847246978,0.239322569880823
"558","ebi-a-GCST90001949","CD33 on CD33dim HLA DR+ CD11b-",0.000994421141520872,0.0426361933963991,0.981392303510984,0.018087175746048,0.0191095508431994,0.343893999147475
"559","ebi-a-GCST90001950","CD33 on Granulocytic Myeloid-Derived Suppressor Cells",-0.0191217079658211,0.0486914728151689,0.694532475202626,-0.00372113671041495,0.0249344218238447,0.88136667571953
"560","ebi-a-GCST90001951","CD33 on CD66b++ myeloid cell",0.0513667623284544,0.0437789562058867,0.240667162143579,0.0103304182229047,0.0219296364792843,0.637589954261221
"561","ebi-a-GCST90001952","CD33 on Monocytic Myeloid-Derived Suppressor Cells",0.00826636244566194,0.0394578953803304,0.834059253604746,0.016251401045434,0.0198966023496237,0.414046861845441
"562","ebi-a-GCST90001953","CD33 on CD33dim HLA DR-",0.00782108847159511,0.040505266635873,0.84688990450305,0.00164014887929957,0.0195258914691456,0.933057490630932
"563","ebi-a-GCST90001954","CD33 on basophil",0.0125417403789818,0.0402103661314857,0.755114118667783,0.00186829615978986,0.0190935133612032,0.922051575042971
"564","ebi-a-GCST90001955","CD33 on Immature Myeloid-Derived Suppressor Cells",0.00590711665459097,0.0401652811392686,0.88307659679376,0.00212011449568362,0.0186967646488536,0.909717621158071
"565","ebi-a-GCST90001956","CD33 on CD33+ HLA DR+",-0.0138842512324235,0.0436254826754139,0.750287634453152,-0.00374135277706665,0.0203338789572601,0.854016578057688
"566","ebi-a-GCST90001957","CD33 on CD33+ HLA DR+ CD14-",-0.0178025536198114,0.0434000865494881,0.681661976872457,-0.00636753566416274,0.0209166860430066,0.760805088339461
"567","ebi-a-GCST90001958","CD4 on monocyte",0.00646979095020338,0.0288114491125849,0.822324503588633,-0.0785664500771727,0.0396247932360988,0.0473942579797262
"568","ebi-a-GCST90001959","CD4 on HLA DR+ CD4+ T cell",-0.0189386975760198,0.028361113622052,0.504280492710544,0.00883725842602136,0.0702757717932923,0.899928919174218
"569","ebi-a-GCST90001960","CD25 on CD4+ T cell",0.0320750185634641,0.0289202543603952,0.26739354117361,-0.0263889515891606,0.0259829017191524,0.309806766245464
"570","ebi-a-GCST90001961","CD25 on CD39+ CD4+ T cell",0.00366138863016484,0.0292102945522592,0.900249770762649,0.0274317693410138,0.0263996608686723,0.298760314246004
"571","ebi-a-GCST90001962","CD25 on CD28+ CD4+ T cell",0.0727758823365423,0.0445298881429375,0.102192639902659,0.0616244837612895,0.111430968672164,0.580244003585379
"572","ebi-a-GCST90001963","FSC-A on myeloid Dendritic Cell",-0.03509188670134,0.0297778397189063,0.238614692220431,-0.0123881978209758,0.0187585286474263,0.508994931955996
"573","ebi-a-GCST90001964","FSC-A on plasmacytoid Dendritic Cell",0.014128975190834,0.0308492905583664,0.646952438587242,0.0058401719705743,0.0461986836502247,0.899404022329616
"574","ebi-a-GCST90001965","FSC-A on monocyte",-0.0411517038057601,0.0293830031075256,0.161355415115569,-0.0179406608644468,0.0225991779144954,0.427274942069625
"575","ebi-a-GCST90001966","FSC-A on granulocyte",-0.0471089224684563,0.0323064256082263,0.144788045382801,0.0603575284124551,0.0516091970734747,0.242197775049769
"576","ebi-a-GCST90001967","FSC-A on CD14+ monocyte",-0.00397733905144094,0.0294656487087653,0.892625921987246,0.0148948127161678,0.0619513216308817,0.809998719585515
"577","ebi-a-GCST90001968","FSC-A on B cell",0.00207449891666912,0.0309806161369732,0.94661259989143,-0.047259215708232,0.086696532173566,0.585677317625888
"578","ebi-a-GCST90001969","FSC-A on Natural Killer",-0.00244262891276806,0.0283200147743525,0.931266908715474,-0.0108161866647908,0.0332894743552994,0.74524683392589
"579","ebi-a-GCST90001970","FSC-A on HLA DR+ Natural Killer",-0.00610440491829848,0.0300173726203901,0.838851786679825,-0.00565168843538749,0.0229959826319178,0.805861433268361
"580","ebi-a-GCST90001971","FSC-A on lymphocyte",0.0111712054811007,0.0260416408517568,0.667941625168315,-0.0296203491822195,0.0328533066484566,0.367272498130343
"581","ebi-a-GCST90001972","FSC-A on T cell",0.0180685605403988,0.026445983957567,0.49446460235277,-0.0356893606495502,0.0334109463532061,0.285433169709489
"582","ebi-a-GCST90001973","FSC-A on CD4+ T cell",0.0204125781640054,0.0269063709431314,0.448060623305484,-0.00225060413196168,0.0340416426393117,0.947287650223333
"583","ebi-a-GCST90001974","FSC-A on CD8+ T cell",0.0122998167591097,0.0249198783761454,0.621606706343555,-0.015921900417817,0.0511696622179859,0.755679757727587
"584","ebi-a-GCST90001975","FSC-A on HLA DR+ T cell",-0.0223197931245181,0.0278336412077856,0.422610884282338,0.00733651803856469,0.0426478199101548,0.86341738044282
"585","ebi-a-GCST90001976","FSC-A on Natural Killer T",-0.0132840701536922,0.0276627946757816,0.631075004916553,-0.0362371228991802,0.0843493739065989,0.667481186936287
"586","ebi-a-GCST90001977","FSC-A on HLA DR+ CD4+ T cell",-0.0264580834351669,0.027549327192233,0.336859241320469,0.0563987936468991,0.0491265451895042,0.25095579313592
"587","ebi-a-GCST90001978","FSC-A on HLA DR+ CD8+ T cell",-0.0367675407186763,0.0278976004310306,0.187521607524203,-0.0208722203695329,0.0301670958495204,0.489008317591702
"588","ebi-a-GCST90001979","CD16 on CD14- CD16+ monocyte",-0.000869059038073521,0.0264441989842779,0.973783135123964,0.00966820494973013,0.0274077319127504,0.724272382916495
"589","ebi-a-GCST90001980","CD40 on CD14+ CD16- monocyte",-0.00379481521097032,0.0264183605127245,0.885782304382547,0.0613375338100066,0.0252609105504817,0.0151756446331407
"590","ebi-a-GCST90001981","CD40 on CD14+ CD16+ monocyte",-0.0350253235245609,0.0264800085289869,0.185932446762926,0.0320992324784282,0.0244359454338744,0.188978443550482
"591","ebi-a-GCST90001982","CCR2 on CD14- CD16+ monocyte",-0.000889143320844365,0.0270867452554625,0.973813526292343,0.0291339523222417,0.0284857608618238,0.306423733124484
"592","ebi-a-GCST90001983","CD14 on CD14+ CD16+ monocyte",-0.0366279225475166,0.0260045390843884,0.158977044826492,-0.00299221020618381,0.0533618248101937,0.955282867654503
"593","ebi-a-GCST90001984","HLA DR on CD14- CD16+ monocyte",-0.00652881644820094,0.0313677953453015,0.835121559103334,-0.00924499578577748,0.0382884299449744,0.809201215793442
"594","ebi-a-GCST90001985","CD40 on monocytes",-0.0209647061039188,0.0266112041471127,0.430804919005836,0.0238154605660239,0.0193797775246703,0.219116035630813
"595","ebi-a-GCST90001986","CD14 on CD14+ CD16- monocyte",-0.0373854631517782,0.0257985864771835,0.147301741108349,0.0101361970598688,0.0470735312993051,0.8295124667177
"596","ebi-a-GCST90001987","CD64 on CD14+ CD16- monocyte",-0.0154526666154669,0.0265017358743285,0.559838571377593,-0.0229158409311167,0.0293076572021156,0.434269659805535
"597","ebi-a-GCST90001988","HLA DR on CD14+ CD16- monocyte",0.0170302308696009,0.0267257974278474,0.523981107702092,-0.0125150886388773,0.0303686146326331,0.680261722969445
"598","ebi-a-GCST90001989","CD40 on CD14- CD16+ monocyte",-0.0452674082489716,0.0266516907232201,0.0894168888055442,0.026217678706719,0.0242038119516174,0.27871765026062
"599","ebi-a-GCST90001990","CD64 on CD14- CD16+ monocyte",-0.0249726120420619,0.026387214605778,0.34394939461167,0.0321005270497381,0.046654160179434,0.491419511866897
"600","ebi-a-GCST90001991","HLA DR on CD14+ monocyte",0.00971620544426471,0.026774811251752,0.716690009356771,-0.00324414279674553,0.032005391147385,0.919262794636133
"601","ebi-a-GCST90001992","CCR2 on CD14+ CD16+ monocyte",0.0213219059670144,0.0272928715772255,0.434669474980755,-0.00341572071238691,0.0147462609929038,0.816823072092453
"602","ebi-a-GCST90001993","PDL-1 on CD14+ CD16- monocyte",-0.0341907493817965,0.0273296115757232,0.210915717726329,0.0118599514104663,0.0486342614784218,0.807339242942261
"603","ebi-a-GCST90001994","CX3CR1 on CD14- CD16-",0.0208328996696317,0.0262232567671536,0.426937204761013,-0.00507517829752086,0.0298207807960843,0.864861253448021
"604","ebi-a-GCST90001995","CX3CR1 on monocyte",-0.000742657398296848,0.0277744645383123,0.978668021867681,-0.0263040224278138,0.0329383765217422,0.424532338250181
"605","ebi-a-GCST90001996","CX3CR1 on CD14+ CD16+ monocyte",-0.0200356033527578,0.0265990198014474,0.451302145037027,-0.0199853192880038,0.02606256480632,0.443188010881072
"606","ebi-a-GCST90001997","CX3CR1 on CD14+ CD16- monocyte",0.0107839058449277,0.0284371952459453,0.704525736964609,-0.028693719441661,0.0303379131395402,0.34424856765795
"607","ebi-a-GCST90001998","PDL-1 on CD14+ CD16+ monocyte",-0.0120196269877647,0.0260923534015874,0.645044661905791,0.0130555038257135,0.0322327353264985,0.685449096027321
"608","ebi-a-GCST90001999","PDL-1 on CD14- CD16+ monocyte",-0.0446923217543484,0.0266478349524167,0.0935138478094417,-0.0402740470400689,0.0517358967197986,0.43630105837311
"609","ebi-a-GCST90002000","PDL-1 on CD14- CD16-",0.0166409902486468,0.0255321235453429,0.514551627494024,-0.0216543633867534,0.0353520521836421,0.540183958963254
"610","ebi-a-GCST90002001","CD64 on CD14- CD16-",-0.0316878740482688,0.0256862593427512,0.217333059589299,-0.000985478331635801,0.0289781629941638,0.972871074989951
"611","ebi-a-GCST90002002","PDL-1 on monocyte",-0.0496324641171524,0.026243018682438,0.0585891746568347,0.0395350417863461,0.0482279933311873,0.412356934486002
"612","ebi-a-GCST90002003","CCR2 on CD14- CD16-",-0.0260022926168054,0.0259641599607289,0.316600281862266,-0.0249740963019211,0.0695916817269136,0.719695251398148
"613","ebi-a-GCST90002004","CCR2 on CD14+ CD16- monocyte",-0.036029031092204,0.0257612413266713,0.161940432553576,-0.0199290680428118,0.0317619315239697,0.530363391403731
"614","ebi-a-GCST90002005","CD16 on CD14+ CD16+ monocyte",-0.0106687238805089,0.0267055117556569,0.689528356510935,0.00184432709461426,0.0339655518941488,0.956696205222593
"615","ebi-a-GCST90002006","CD64 on monocyte",-0.010478035088851,0.0266458756345419,0.694147468375858,-0.0127336863498993,0.0221878518779734,0.566033089254639
"616","ebi-a-GCST90002007","HLA DR on CD14+ CD16+ monocyte",0.0209933033763548,0.030390548328991,0.489701315893004,-0.0260499937266942,0.0161742524561655,0.107270403108927
"617","ebi-a-GCST90002008","CCR2 on monocyte",-0.0246500664332463,0.0260387021890322,0.343806800850576,0.00164947004615563,0.0279807660641359,0.952991822386717
"618","ebi-a-GCST90002009","HLA DR on CD14- CD16-",0.0206995808456254,0.0265201132739327,0.435082596331554,0.00800473338213453,0.00489883090047561,0.102256977929912
"619","ebi-a-GCST90002010","HLA DR on monocyte",0.00635403742603663,0.0266900856471046,0.811828873253447,0.014821323446507,0.0380144854605754,0.696620695600066
"620","ebi-a-GCST90002011","CD64 on CD14+ CD16+ monocyte",-0.0276638268195478,0.0290558322672359,0.341050302070086,-0.0839773434583812,0.0744468391888203,0.259312494322579
"621","ebi-a-GCST90002012","CX3CR1 on CD14- CD16+ monocyte",-0.0187460297757881,0.0260406753486536,0.471601994724278,-0.0107476782636993,0.0319602187109454,0.736657467430766
"622","ebi-a-GCST90002013","CCR2 on myeloid Dendritic Cell",-0.0543173285784507,0.0334855252995765,0.104779010161814,-0.0570199227244074,0.0246773756775102,0.0208541113257294
"623","ebi-a-GCST90002014","CCR2 on CD62L+ myeloid Dendritic Cell",-0.0538921619453889,0.0296285477496015,0.0689225861461729,-0.0390251991818792,0.0381561569044436,0.306413797159628
"624","ebi-a-GCST90002015","CCR2 on plasmacytoid Dendritic Cell",-0.0340234393016309,0.0323437280871173,0.292830228049831,0.00190745857864019,0.0321592103101586,0.952702823250271
"625","ebi-a-GCST90002016","CCR2 on CD62L+ plasmacytoid Dendritic Cell",-0.0355397044848558,0.0322483598692894,0.270434549635224,0.00185070510137559,0.0321187414685969,0.954050742625431
"626","ebi-a-GCST90002017","CCR2 on monocyte",-0.0615091667944196,0.0328356372679435,0.0610346724746013,-0.0208719554928968,0.0450159370408912,0.642893490706191
"627","ebi-a-GCST90002018","CCR2 on granulocyte",-0.043166723847531,0.0331460406203582,0.19280730381298,-0.0443785753785223,0.055513308559938,0.424045599067618
"628","ebi-a-GCST90002019","CD14 on Monocytic Myeloid-Derived Suppressor Cells",-0.051459181723074,0.038410832100455,0.180341289116871,0.000985979684583825,0.0316013520744964,0.975109598286581
"629","ebi-a-GCST90002020","CD14 on CD33+ HLA DR+ CD14dim",-0.0591679679629651,0.0385600314590401,0.124921996252789,-0.0595202643672994,0.0414952966752709,0.15146219728798
"630","ebi-a-GCST90002021","CD14 on CD33dim HLA DR+ CD11b+",-0.0593224733709045,0.0431429361772748,0.169124717806512,-0.0796782175169956,0.0412730011313558,0.0535428493111452
"631","ebi-a-GCST90002022","CD4 on CD4+ T cell",0.00866015890258887,0.0334209929923099,0.795540086820832,-0.0212411929785039,0.0389479170575696,0.58549611275811
